289.25,329.5,363.25,410.25,543.55
308.35,351.75,367.5,392.55,592.3
338,367.3,406,472,632.5
312.65,343.5,370.75,414.8,602.1
316.25,340,363.5,426,594
359.5,383,422,468.5,568.9
300,328.1,359,398.65,535.25
312,344,375,414,459.1
335.6,373.2,414,464.3,662.6
