283.4,335.5,344,378.75,429.5
279.35,322,363.25,395.4,440.05
303.7,367.45,406.25,439.05,499.25
316.5,343.5,370.75,398.25,437.75
283.9,335.25,375,410.8,484.5
335.5,382.5,418,451.25,512.7
299.4,337.95,371,406.05,485.8
284.65,343.65,379,438,510.8
350,375,406.5,453,509.5
