339,392.1,445.5,467.3,521.8
336,371.25,414.25,465,515.75
408.1,444.7,488.25,531.05,600.95
359.15,390.5,437.5,472.75,574.25
356.15,401.45,441.25,488.3,564
414,461,496.25,535,573.75
347,406,437,469,553.85
337.25,381.75,421.5,460.7,516.55
413.9,470.5,492.5,515.5,581.6
