300.25,335.75,371,390.25,437.5
304.5,337.5,367,383,457.5
330.5,367,383,406.5,437.25
330.7,351.5,367,389.4,434.6
312.75,331.75,360,387,465
353.75,382.5,398,410.25,458.6
312.5,336,367,390.5,434.5
320.25,351.5,367,395,426.55
350.25,367,382.75,398.15,442.05
