422.75,463.4,503.75,568.1,718.7
415.65,476.45,523.5,577.55,771.95
414.2,468.25,542.75,614.3,771.25
432.7,486,539,608.25,809.1
440.4,463,523.5,554.5,637.6
423.4,488.7,539,570,782.7
437.7,474.35,515.5,568.8,668
417,457.9,500,546.9,642.1
464.25,493.75,543.25,589.9,783.35
