244.75,273,285.25,312.55,428.05
261.75,304.05,332.25,363.25,442.4
277.45,316.5,339.75,369.75,399.85
257.5,281,300.75,324.25,390.75
269,293.8,320.5,342.2,401.4
297,328,355.25,384.9,441.95
250,266,285.5,300.75,363.5
257.5,281.1,308.75,328,387
273.5,304.35,336,362.1,412.15
