276.95,308.75,339.75,373.5,436.55
323.5,344,359.75,381,441.8
336.75,382.5,414,437.5,499.2
293,316.25,355,394,488.25
312.25,351.5,374.75,400.75,454
349.7,390.5,421.5,461,556.2
303.75,328.25,374.75,406.65,481.8
329.5,359.3,375,404.7,469.8
344.25,366.25,390.5,429.5,479.85
