328.1,386,441.75,503.75,636.9
359.25,383,418,485,578.4
353.5,398.75,469,526.7,626.05
376.2,431.3,469.5,587.8,806.2
359,398.5,453,504,621.2
421.6,453.5,500,526.7,602
347.5,428.75,476.5,577.15,688.85
353.75,402.25,441.25,496.3,621.9
380.75,405.8,468.5,496.25,714.2
