268.5,289.5,313,328.9,376.6
265.5,293.5,305,329.7,374.9
304.6,325.4,344,359.5,403.4
268.7,297,328,336.4,390.5
273.5,296.5,312.5,342.1,373.9
302.25,328.05,355.25,378,420.15
276.95,312.5,328,346.25,367.25
268.25,304.8,328.5,344,396.5
297.75,319.75,343.25,354.5,388.9
