0.85714,1,1,1,0.775
0.87857,1,1,0.5,1
0.91667,1,1,1,1
0.83333,1,0.9375,1,0.9
0.95833,0.5,1,1,1
0.66667,0.83766,1,1,1
0.92857,0.87302,1,0.9,1
0.72321,1,1,1,1
0.87857,1,0.83333,1,1
