1,1,1,1,1
0.9375,0.91667,1,1,1
0.83333,1,0.94444,1,1
0.9375,1,0.91667,0.91667,0.81667
0.92857,1,1,1,1
0.83333,0.9,0.91667,1,1
0.91667,1,1,0.91667,1
1,0.77083,1,1,1
0.6875,1,1,1,1
