1,0.91667,1,1,1
0.83333,1,1,1,1
0.5,0.61667,1,0.83333,1
1,1,0.92857,1,0.91667
0.875,1,1,1,1
0.75,1,0.94444,1,1
0.9375,0.92857,1,0.75,0.83333
0.59524,1,1,1,1
0.70238,0.55,0.92857,1,1
