1,1,1,0.91667,0.83333
1,0.91667,0.91667,0.775,1
0.78571,0.875,1,0.9,1
1,0.9375,1,1,0.83333
0.9,1,1,0.91667,0.8
0.66667,0.84524,1,1,0.9
0.9375,0.91667,1,1,0.83333
0.8125,1,0.9375,0.92857,0.875
0.5,0.82576,0.5,1,1
