1,1,0.9375,0.9,1
1,1,1,1,0.91667
0.86111,0.70833,0.91667,1,0.875
1,1,1,0.92857,1
0.84524,1,1,1,1
0.58333,0.82955,1,1,1
0.91667,1,1,1,0.91667
0.9375,0.83333,1,0.91667,1
0.5,1,1,1,0.91667
