1,1,1,0.9375,0.875
1,1,1,1,1
0.83333,1,1,1,1
1,1,1,1,0.83333
1,1,1,1,1
0.78571,1,1,1,1
1,1,1,1,1
1,1,1,1,1
0.72222,0.91667,1,1,0.91667
