0.92857,0.92857,1,1,0.9
0.91667,1,1,1,0.91667
0.77778,0.775,0.9375,1,0.91667
1,1,0.5,0.92857,0.9
1,0.94444,1,1,1
0.92857,1,1,1,1
1,0.95,1,1,1
0.85417,1,1,1,1
0.72857,1,1,1,1
