1,1,1,0.9375,1
0.85714,1,0.91667,1,1
0.84524,0.75,0.9375,0.9,0.8
1,1,1,1,1
0.91667,1,0.91667,1,1
0.45238,0.83333,1,1,1
0.85417,1,1,1,0.91667
0.7619,0.91667,1,1,0.91667
0.33333,1,0.81667,0.85714,1
