1,0.875,0.9,1,0.9
0.91667,1,0.91667,1,0.91667
0.675,0.75,0.875,1,1
1,1,1,1,1
1,1,1,1,1
0.77381,0.79167,0.83333,1,0.9
0.88462,0.5,0.92857,1,0.83333
1,0.9375,0.75,1,1
0.38095,0.53333,0.94444,0.77083,1
