0.9375,1,1,1,0.91667
0.9,1,1,0.9,0.91667
0.69444,0.78571,0.92857,1,1
1,1,0.94444,1,1
1,0.92857,0.875,1,1
0.69048,0.91667,0.875,0.83333,0.83333
1,1,1,0.875,1
0.75,0.875,0.94444,1,1
0.84524,0.70714,1,1,1
