102,2,1,500,100,1500,1000,1,1,1000,0,0
13,3,90,500,200,1500,1000,1,3,1000,0,1516
11,4,-90,500,200,1500,1000,1,1,1000,1,515
8,1,-90,500,200,1500,1000,1,3,1000,3,547
14,3,-90,500,200,1500,1000,1,3,1000,3,594
2,2,-90,500,200,1500,1000,1,3,1000,3,453
2,2,-90,500,200,1500,1000,1,3,1000,3,391
15,3,0,500,200,1500,1000,1,3,1000,3,453
7,1,90,500,200,1500,1000,1,3,1000,3,390
4,5,90,500,200,1500,1000,1,1,1000,1,454
10,4,90,500,200,1500,1000,1,1,1000,1,421
2,2,-90,500,200,1500,1000,1,3,1000,3,391
15,3,0,500,200,1500,1000,1,3,1000,3,359
15,3,0,500,200,1500,1000,1,3,1000,3,344
9,1,0,500,200,1500,1000,1,3,1000,3,344
6,5,0,500,200,1500,1000,1,1,1000,1,343
5,5,-90,500,200,1500,1000,1,1,1000,1,375
1,2,90,500,200,1500,1000,1,3,1000,3,438
4,5,90,500,200,1500,1000,1,1,1000,1,406
18,6,0,500,200,1500,1000,1,1,1000,1,328
17,6,-90,500,200,1500,1000,1,1,1000,1,344
9,1,0,500,200,1500,1000,1,3,1000,3,406
8,1,-90,500,200,1500,1000,1,3,1000,3,391
9,1,0,500,200,1500,1000,1,3,1000,3,344
13,3,90,500,200,1500,1000,1,3,1000,3,328
14,3,-90,500,200,1500,1000,1,3,1000,3,359
14,3,-90,500,200,1500,1000,1,3,1000,3,328
7,1,90,500,200,1500,1000,1,3,1000,3,422
16,6,90,500,200,1500,1000,1,1,1000,1,391
11,4,-90,500,200,1500,1000,1,1,1000,1,562
10,4,90,500,200,1500,1000,1,1,1000,1,391
6,5,0,500,200,1500,1000,1,1,1000,1,390
16,6,90,500,200,1500,1000,1,1,1000,1,344
3,2,0,500,200,1500,1000,1,3,1000,3,375
18,6,0,500,200,1500,1000,1,1,1000,1,422
4,5,90,500,200,1500,1000,1,1,1000,1,344
1,2,90,500,200,1500,1000,1,3,1000,1,515
13,3,90,500,200,1500,1000,1,3,1000,3,563
9,1,0,500,200,1500,1000,1,3,1000,3,422
7,1,90,500,200,1500,1000,1,3,1000,3,390
2,2,-90,500,200,1500,1000,1,3,1000,3,360
3,2,0,500,200,1500,1000,1,3,1000,3,344
13,3,90,500,200,1500,1000,1,3,1000,3,359
12,4,0,500,200,1500,1000,1,1,1000,1,312
3,2,0,500,200,1500,1000,1,3,1000,3,344
5,5,-90,500,200,1500,1000,1,1,1000,1,391
17,6,-90,500,200,1500,1000,1,1,1000,1,390
7,1,90,500,200,1500,1000,1,3,1000,3,422
18,6,0,500,200,1500,1000,1,1,1000,1,438
11,4,-90,500,200,1500,1000,1,1,1000,1,672
1,2,90,500,200,1500,1000,1,3,1000,3,422
16,6,90,500,200,1500,1000,1,1,1000,1,468
17,6,-90,500,200,1500,1000,1,1,1000,1,375
7,1,90,500,200,1500,1000,1,3,1000,3,360
4,5,90,500,200,1500,1000,1,1,1000,1,375
17,6,-90,500,200,1500,1000,1,1,1000,1,468
8,1,-90,500,200,1500,1000,1,3,1000,3,485
1,2,90,500,200,1500,1000,1,3,1000,3,422
12,4,0,500,200,1500,1000,1,1,1000,1,593
10,4,90,500,200,1500,1000,1,1,1000,1,360
16,6,90,500,200,1500,1000,1,1,1000,1,422
8,1,-90,500,200,1500,1000,1,3,1000,3,406
13,3,90,500,200,1500,1000,1,3,1000,3,484
10,4,90,500,200,1500,1000,1,1,1000,1,516
6,5,0,500,200,1500,1000,1,1,1000,1,406
18,6,0,500,200,1500,1000,1,1,1000,1,360
12,4,0,500,200,1500,1000,1,1,1000,1,250
11,4,-90,500,200,1500,1000,1,1,1000,1,281
3,2,0,500,200,1500,1000,1,3,1000,3,313
16,6,90,500,200,1500,1000,1,1,1000,1,344
6,5,0,500,200,1500,1000,1,1,1000,1,406
5,5,-90,500,200,1500,1000,1,1,1000,1,391
5,5,-90,500,200,1500,1000,1,1,1000,1,391
15,3,0,500,200,1500,1000,1,3,1000,3,437
3,2,0,500,200,1500,1000,1,3,1000,3,375
14,3,-90,500,200,1500,1000,1,3,1000,3,375
15,3,0,500,200,1500,1000,1,3,1000,3,422
11,4,-90,500,200,1500,1000,1,1,1000,1,344
10,4,90,500,200,1500,1000,1,1,1000,1,437
18,6,0,500,200,1500,1000,1,1,1000,1,454
1,2,90,500,200,1500,1000,1,3,1000,3,375
9,1,0,500,200,1500,1000,1,3,1000,3,406
