102,2,1,500,100,1500,1000,1,1,1000,0,0
15,3,5,500,300,1500,1000,1,3,1000,3,750
5,5,4,500,300,1500,1000,1,1,1000,1,485
17,6,4,500,300,1500,1000,1,1,1000,1,594
13,3,1,500,300,1500,1000,1,3,1000,3,531
16,6,1,500,300,1500,1000,1,1,1000,1,469
2,2,4,500,300,1500,1000,1,3,1000,3,468
12,4,5,500,300,1500,1000,1,1,1000,1,469
8,1,4,500,300,1500,1000,1,3,1000,3,531
17,6,4,500,300,1500,1000,1,1,1000,1,563
1,2,1,500,300,1500,1000,1,3,1000,3,375
8,1,4,500,300,1500,1000,1,3,1000,3,531
3,2,5,500,300,1500,1000,1,3,1000,3,391
9,1,5,500,300,1500,1000,1,3,1000,3,406
5,5,4,500,300,1500,1000,1,1,1000,1,359
2,2,4,500,300,1500,1000,1,3,1000,3,344
11,4,4,500,300,1500,1000,1,1,1000,1,328
9,1,5,500,300,1500,1000,1,3,1000,3,406
2,2,4,500,300,1500,1000,1,3,1000,3,329
8,1,4,500,300,1500,1000,1,3,1000,3,453
5,5,4,500,300,1500,1000,1,1,1000,1,406
6,5,5,500,300,1500,1000,1,1,1000,1,406
7,1,1,500,300,1500,1000,1,3,1000,3,485
7,1,1,500,300,1500,1000,1,3,1000,3,375
14,3,4,500,300,1500,1000,1,3,1000,1,312
1,2,1,500,300,1500,1000,1,3,1000,3,453
10,4,1,500,300,1500,1000,1,1,1000,1,375
14,3,4,500,300,1500,1000,1,3,1000,3,313
4,5,1,500,300,1500,1000,1,1,1000,1,359
18,6,5,500,300,1500,1000,1,1,1000,3,328
9,1,5,500,300,1500,1000,1,3,1000,3,500
16,6,1,500,300,1500,1000,1,1,1000,1,531
10,4,1,500,300,1500,1000,1,1,1000,1,454
7,1,1,500,300,1500,1000,1,3,1000,3,531
11,4,4,500,300,1500,1000,1,1,1000,1,437
4,5,1,500,300,1500,1000,1,1,1000,1,453
18,6,5,500,300,1500,1000,1,1,1000,1,407
6,5,5,500,300,1500,1000,1,1,1000,1,390
7,1,1,500,300,1500,1000,1,3,1000,3,453
14,3,4,500,300,1500,1000,1,3,1000,1,532
17,6,4,500,300,1500,1000,1,1,1000,1,547
13,3,1,500,300,1500,1000,1,3,1000,3,406
18,6,5,500,300,1500,1000,1,1,1000,1,531
4,5,1,500,300,1500,1000,1,1,1000,1,609
10,4,1,500,300,1500,1000,1,1,1000,1,375
13,3,1,500,300,1500,1000,1,3,1000,3,360
3,2,5,500,300,1500,1000,1,3,1000,3,375
11,4,4,500,300,1500,1000,1,1,1000,1,359
14,3,4,500,300,1500,1000,1,3,1000,3,406
7,1,1,500,300,1500,1000,1,3,1000,3,469
4,5,1,500,300,1500,1000,1,1,1000,1,453
1,2,1,500,300,1500,1000,1,3,1000,3,453
11,4,4,500,300,1500,1000,1,1,1000,1,407
15,3,5,500,300,1500,1000,1,3,1000,3,375
9,1,5,500,300,1500,1000,1,3,1000,3,375
5,5,4,500,300,1500,1000,1,1,1000,1,718
18,6,5,500,300,1500,1000,1,1,1000,1,532
6,5,5,500,300,1500,1000,1,1,1000,1,343
15,3,5,500,300,1500,1000,1,3,1000,3,422
3,2,5,500,300,1500,1000,1,3,1000,3,391
1,2,1,500,300,1500,1000,1,3,1000,3,344
9,1,5,500,300,1500,1000,1,3,1000,3,422
2,2,4,500,300,1500,1000,1,3,1000,3,312
16,6,1,500,300,1500,1000,1,1,1000,1,375
10,4,1,500,300,1500,1000,1,1,1000,1,578
8,1,4,500,300,1500,1000,1,3,1000,1,391
17,6,4,500,300,1500,1000,1,1,1000,1,828
6,5,5,500,300,1500,1000,1,1,1000,1,687
5,5,4,500,300,1500,1000,1,1,1000,1,344
15,3,5,500,300,1500,1000,1,3,1000,3,360
10,4,1,500,300,1500,1000,1,1,1000,1,468
4,5,1,500,300,1500,1000,1,1,1000,1,360
16,6,1,500,300,1500,1000,1,1,1000,1,500
12,4,5,500,300,1500,1000,1,1,1000,1,375
3,2,5,500,300,1500,1000,1,3,1000,3,375
11,4,4,500,300,1500,1000,1,1,1000,1,515
15,3,5,500,300,1500,1000,1,3,1000,3,578
12,4,5,500,300,1500,1000,1,1,1000,1,391
18,6,5,500,300,1500,1000,1,1,1000,3,328
12,4,5,500,300,1500,1000,1,1,1000,1,625
8,1,4,500,300,1500,1000,1,3,1000,3,516
16,6,1,500,300,1500,1000,1,1,1000,1,656
17,6,4,500,300,1500,1000,1,1,1000,1,406
6,5,5,500,300,1500,1000,1,1,1000,1,594
12,4,5,500,300,1500,1000,1,1,1000,1,406
13,3,1,500,300,1500,1000,1,3,1000,3,500
3,2,5,500,300,1500,1000,1,3,1000,3,453
13,3,1,500,300,1500,1000,1,3,1000,3,391
2,2,4,500,300,1500,1000,1,3,1000,3,391
14,3,4,500,300,1500,1000,1,3,1000,3,468
1,2,1,500,300,1500,1000,1,3,1000,3,313
102,2,1,500,100,1500,1000,1,1,1000,0,0
17,6,4,500,300,1500,1000,1,1,1000,1,593
13,3,1,500,300,1500,1000,1,3,1000,3,469
10,4,1,500,300,1500,1000,1,1,1000,1,453
13,3,1,500,300,1500,1000,1,3,1000,3,422
15,3,5,500,300,1500,1000,1,3,1000,3,359
1,2,1,500,300,1500,1000,1,3,1000,3,454
8,1,4,500,300,1500,1000,1,3,1000,3,437
15,3,5,500,300,1500,1000,1,3,1000,3,313
10,4,1,500,300,1500,1000,1,1,1000,1,468
6,5,5,500,300,1500,1000,1,1,1000,1,344
15,3,5,500,300,1500,1000,1,3,1000,1,406
9,1,5,500,300,1500,1000,1,3,1000,3,578
4,5,1,500,300,1500,1000,1,1,1000,1,485
18,6,5,500,300,1500,1000,1,1,1000,1,562
10,4,1,500,300,1500,1000,1,1,1000,1,625
17,6,4,500,300,1500,1000,1,1,1000,1,453
16,6,1,500,300,1500,1000,1,1,1000,1,422
5,5,4,500,300,1500,1000,1,1,1000,1,313
1,2,1,500,300,1500,1000,1,3,1000,3,469
3,2,5,500,300,1500,1000,1,3,1000,3,359
7,1,1,500,300,1500,1000,1,3,1000,3,453
7,1,1,500,300,1500,1000,1,3,1000,3,406
5,5,4,500,300,1500,1000,1,1,1000,1,547
7,1,1,500,300,1500,1000,1,3,1000,3,469
18,6,5,500,300,1500,1000,1,1,1000,3,484
15,3,5,500,300,1500,1000,1,3,1000,3,578
11,4,4,500,300,1500,1000,1,1,1000,1,344
11,4,4,500,300,1500,1000,1,1,1000,1,406
14,3,4,500,300,1500,1000,1,3,1000,3,500
6,5,5,500,300,1500,1000,1,1,1000,1,532
3,2,5,500,300,1500,1000,1,3,1000,3,515
17,6,4,500,300,1500,1000,1,1,1000,1,547
6,5,5,500,300,1500,1000,1,1,1000,1,578
7,1,1,500,300,1500,1000,1,3,1000,3,485
1,2,1,500,300,1500,1000,1,3,1000,3,703
2,2,4,500,300,1500,1000,1,3,1000,3,406
8,1,4,500,300,1500,1000,1,3,1000,3,438
11,4,4,500,300,1500,1000,1,1,1000,1,437
11,4,4,500,300,1500,1000,1,1,1000,1,469
9,1,5,500,300,1500,1000,1,3,1000,3,515
16,6,1,500,300,1500,1000,1,1,1000,1,516
13,3,1,500,300,1500,1000,1,3,1000,3,516
2,2,4,500,300,1500,1000,1,3,1000,1,593
11,4,4,500,300,1500,1000,1,1,1000,1,579
16,6,1,500,300,1500,1000,1,1,1000,1,515
18,6,5,500,300,1500,1000,1,1,1000,1,422
8,1,4,500,300,1500,1000,1,3,1000,3,531
5,5,4,500,300,1500,1000,1,1,1000,1,547
10,4,1,500,300,1500,1000,1,1,1000,1,703
16,6,1,500,300,1500,1000,1,1,1000,1,891
3,2,5,500,300,1500,1000,1,3,1000,3,437
9,1,5,500,300,1500,1000,1,3,1000,3,641
8,1,4,500,300,1500,1000,1,3,1000,3,453
2,2,4,500,300,1500,1000,1,3,1000,1,469
8,1,4,500,300,1500,1000,1,3,1000,3,719
10,4,1,500,300,1500,1000,1,1,1000,1,437
9,1,5,500,300,1500,1000,1,3,1000,3,547
3,2,5,500,300,1500,1000,1,3,1000,3,500
4,5,1,500,300,1500,1000,1,1,1000,3,297
1,2,1,500,300,1500,1000,1,3,1000,3,594
15,3,5,500,300,1500,1000,1,3,1000,3,453
17,6,4,500,300,1500,1000,1,1,1000,1,484
12,4,5,500,300,1500,1000,1,1,1000,1,375
14,3,4,500,300,1500,1000,1,3,1000,3,422
18,6,5,500,300,1500,1000,1,1,1000,1,516
3,2,5,500,300,1500,1000,1,3,1000,3,562
4,5,1,500,300,1500,1000,1,1,1000,1,516
4,5,1,500,300,1500,1000,1,1,1000,1,375
2,2,4,500,300,1500,1000,1,3,1000,3,390
12,4,5,500,300,1500,1000,1,1,1000,1,532
14,3,4,500,300,1500,1000,1,3,1000,3,406
9,1,5,500,300,1500,1000,1,3,1000,3,531
6,5,5,500,300,1500,1000,1,1,1000,1,469
2,2,4,500,300,1500,1000,1,3,1000,3,437
6,5,5,500,300,1500,1000,1,1,1000,1,532
12,4,5,500,300,1500,1000,1,1,1000,1,578
17,6,4,500,300,1500,1000,1,1,1000,3,453
12,4,5,500,300,1500,1000,1,1,1000,1,516
