0.96609,0.95825,0.97018,0.97855,0.95194
0.90522,0.97317,0.97392,0.99111,0.97056
0.71011,0.87345,0.95239,0.9797,0.95333
0.95845,0.96125,0.93129,0.95127,0.93556
0.92397,0.96057,0.95859,0.98625,0.97389
0.69762,0.90497,0.94251,0.98609,0.98222
0.95171,0.95272,0.97179,0.97125,0.94667
0.90737,0.93889,0.92683,0.96609,0.98167
0.69807,0.91341,0.9474,0.97353,0.97333
