305.72,342.08,370.71,406.61,488.64
310.6,349.77,379.2,414.53,494.28
338.29,377.44,406.41,439.82,511.29
311.81,347.72,378.2,416.86,495.38
315.48,354.34,382.61,420.07,496.22
344.68,382.09,411.96,449.95,518.62
310.97,346.68,375.77,413.68,489.84
315.86,351.97,382.73,419.62,495.52
345.44,377.39,407.37,446.16,520.78
