0.9748,0.97787,0.94212,0.98123,0.94556
0.9379,0.9702,0.94924,0.91968,0.97083
0.75146,0.90156,0.91367,0.98206,0.98
0.97464,0.97274,0.97273,0.97282,0.96056
0.93059,0.95609,0.96679,0.95548,0.97889
0.74746,0.92623,0.91366,0.95619,0.95194
0.95006,0.94134,0.95242,0.96917,0.95556
0.90562,0.95499,0.93206,0.97679,0.94639
0.6914,0.84543,0.94099,0.95946,0.965
